Index," MoistureMatrix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.769,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.973,0.000,0.000,0.000,0.000,0.000,0.000,4.422,3.538,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.878,0.000,0.000,0.000,5.306,6.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.199,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.549,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.921,0.000,0.000,0.000,0.000,0.000,0.000,3.872,3.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.841,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.749,0.000,0.000,0.000,4.647,5.421,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.084,0.000,0.000,0.000,1.115,5.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.996,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.453,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.305,1.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.852,0.000,0.000,0.000,0.000,0.000,0.000,3.401,2.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.230,3.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.622,0.000,0.000,0.000,4.081,4.761,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.515,0.000,0.000,0.000,1.476,5.803,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.972,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.832,5.996,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.735,1.919,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.811,0.000,0.000,0.000,0.000,0.000,0.000,3.163,2.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.365,3.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.552,0.000,0.000,0.000,3.796,4.428,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.727,0.000,0.000,0.000,1.638,5.707,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.954,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.526,5.993,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.930,2.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.715,0.000,0.000,0.000,0.000,0.000,0.000,2.738,2.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.549,3.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.402,0.000,0.000,0.000,3.286,3.834,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.086,0.000,0.000,0.000,1.859,5.455,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.887,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.004,5.979,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.208,2.710,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.631,0.000,0.000,0.000,0.000,0.000,0.000,2.428,1.942,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.649,3.262,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.272,0.000,0.000,0.000,2.914,3.399,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.334,0.000,0.000,0.000,1.979,5.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.811,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.639,5.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.371,3.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.106,0.000,0.000,0.000,0.000,0.000,
7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.481,0.000,0.000,0.000,0.000,0.000,0.000,1.991,1.593,0.000,0.000,0.000,0.000,0.000,0.000,1.023,0.000,0.000,0.000,0.000,0.000,0.000,1.711,2.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.037,0.000,0.000,0.000,2.390,2.788,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.640,0.000,0.000,0.000,2.053,4.784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.178,0.000,0.000,0.000,1.015,5.627,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.167,5.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.514,3.586,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.218,1.552,0.000,0.000,0.000,0.000,0.000,
8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.275,0.000,0.000,0.000,0.000,0.000,0.000,1.522,1.217,0.000,0.000,0.000,0.000,0.000,0.000,1.082,0.000,0.000,0.000,0.000,0.000,0.000,1.666,2.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.039,3.686,0.000,0.000,0.000,1.826,2.131,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.887,0.000,0.000,0.000,1.999,4.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.581,0.000,0.000,0.000,1.247,5.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.715,5.754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.561,4.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.534,2.152,0.000,0.000,0.000,0.000,0.000,
9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.189,0.000,0.000,0.000,0.000,0.000,0.000,1.344,1.075,0.000,0.000,0.000,0.000,0.000,0.000,1.095,0.000,0.000,0.000,0.000,0.000,0.000,1.628,2.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.108,3.533,0.000,0.000,0.000,1.613,1.881,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.962,0.000,0.000,0.000,1.954,3.892,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.743,0.000,0.000,0.000,1.330,5.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.553,5.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.560,4.282,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.654,2.401,0.000,0.000,0.000,0.000,0.000,
10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.042,0.000,0.000,0.000,0.000,0.000,0.000,1.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.084,0.000,0.000,0.000,0.000,0.000,0.000,1.522,2.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.189,3.251,0.000,0.000,0.000,1.298,1.515,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.019,0.000,0.000,0.000,1.826,3.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.991,0.000,0.000,0.000,1.427,4.789,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.044,0.000,0.000,0.000,2.333,5.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.516,4.521,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.822,2.814,0.000,0.000,0.000,0.000,0.000,
11,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.066,0.000,0.000,0.000,0.000,0.000,0.000,1.440,1.898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.224,3.063,0.000,0.000,0.000,1.118,1.305,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.025,0.000,0.000,0.000,1.728,3.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.135,0.000,0.000,0.000,1.468,4.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.195,0.000,0.000,0.000,2.213,5.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.474,4.639,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.913,3.068,0.000,0.000,0.000,0.000,0.000,
12,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.040,0.000,0.000,0.000,0.000,0.000,0.000,1.358,1.734,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.241,2.889,0.000,0.000,0.000,0.000,1.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.007,0.000,0.000,0.000,1.629,2.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.249,0.000,0.000,0.000,1.489,4.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.333,0.000,0.000,0.000,2.119,5.239,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.427,4.718,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.980,3.283,0.000,0.000,0.000,0.000,0.000,
13,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.007,0.000,0.000,0.000,0.000,0.000,0.000,1.273,1.582,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.245,2.719,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.970,0.000,0.000,0.000,1.528,2.628,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.342,0.000,0.000,0.000,1.494,4.117,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.464,0.000,0.000,0.000,2.038,5.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.377,4.767,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.031,3.476,0.000,0.000,0.000,0.000,0.000,
14,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.168,1.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.233,2.516,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.899,0.000,0.000,0.000,1.401,2.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.429,0.000,0.000,0.000,1.480,3.842,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.614,0.000,0.000,0.000,1.951,4.899,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.311,4.787,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.075,3.679,0.000,0.000,0.000,0.000,0.000,
15,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.091,1.292,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.216,2.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.836,0.000,0.000,0.000,1.309,2.157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.477,0.000,0.000,0.000,1.460,3.641,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.717,0.000,0.000,0.000,1.892,4.749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.261,4.783,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.097,3.811,0.000,0.000,0.000,0.000,0.000,
16,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.020,1.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.194,2.236,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.768,0.000,0.000,0.000,1.224,1.986,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.510,0.000,0.000,0.000,1.433,3.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.807,0.000,0.000,0.000,1.840,4.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.090,0.000,0.000,0.000,2.213,4.762,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.110,3.919,0.000,0.000,0.000,0.000,0.000,
17,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.165,2.102,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.011,2.690,0.000,0.000,0.000,1.139,1.821,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.531,0.000,0.000,0.000,1.399,3.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.891,0.000,0.000,0.000,1.789,4.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.184,0.000,0.000,0.000,2.164,4.725,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.116,4.013,0.000,0.000,0.000,0.000,0.000,
18,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.145,2.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.022,2.637,0.000,0.000,0.000,1.084,1.718,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.540,0.000,0.000,0.000,1.373,3.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.943,0.000,0.000,0.000,1.756,4.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.244,0.000,0.000,0.000,2.131,4.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.118,4.067,0.000,0.000,0.000,0.000,0.000,
19,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.107,1.886,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.032,2.547,0.000,0.000,0.000,1.002,1.568,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.541,0.000,0.000,0.000,1.329,2.951,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.015,0.000,0.000,0.000,1.704,4.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.337,0.000,0.000,0.000,2.080,4.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.113,4.135,0.000,0.000,0.000,0.000,0.000,
20,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.048,1.711,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.035,2.410,0.000,0.000,0.000,0.000,1.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.519,0.000,0.000,0.000,1.257,2.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.098,0.000,0.000,0.000,1.631,3.932,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.462,0.000,0.000,0.000,2.006,4.517,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.096,4.198,0.000,0.000,0.000,0.000,0.000,
21,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.014,1.619,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.033,2.333,0.000,0.000,0.000,0.000,1.276,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.501,0.000,0.000,0.000,1.217,2.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.137,0.000,0.000,0.000,1.591,3.799,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.527,0.000,0.000,0.000,1.966,4.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.083,4.222,0.000,0.000,0.000,0.000,0.000,
22,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.022,2.210,0.000,0.000,0.000,0.000,1.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.459,0.000,0.000,0.000,1.149,2.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.183,0.000,0.000,0.000,1.527,3.589,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.622,0.000,0.000,0.000,1.903,4.324,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.043,0.000,0.000,0.000,2.057,4.237,0.000,0.000,0.000,0.000,0.000,
